主体ID,degree,in_degree,out_degree,betweenness,eigenvector,k_core
北京精康科技有限责任公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
杭州精康科技有限责任公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京精英智通科技股份有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
北京精英路通科技有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京精诊医疗科技有限公司,2.5992479509261986e-05,1.7328319672841323e-05,8.664159836420662e-06,0.0,0.0020635165010928344,1
西安智诊智能科技有限公司,1.7328319672841323e-05,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0014410223565964962,1
北京索为云网科技有限公司; 北京可橙科技发展有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
北京可橙科技发展有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京索为系统技术股份有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
杭州杉石科技有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京索开科技有限公司; 张泽,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
北京果加智能科技有限公司; 北京索开科技有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京索瑞特医学技术有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
海斯凯尔(山东)医学科技有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京索飞麦迪科技有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
北京索飞睿智科技合伙企业(有限合伙),8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京紫优能源科技有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
紫光测控有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京紫光优码科技有限公司; 紫光捷通科技股份有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
北京紫光优码科技有限公司; 金尚互联(北京)科技有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京紫光绿信科技有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
爱赞普(北京)技术有限责任公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京紫光芯能科技有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
紫光同芯微电子有限公司,3.4656639345682646e-05,1.7328319672841323e-05,1.7328319672841323e-05,0.0,0.00033016264017485367,1
北京紫光通信科技集团有限公司; 新华三技术有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
紫光通信科技(岳阳)有限公司; 北京紫光通信科技集团有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京紫光青藤微系统有限公司,2.5992479509261986e-05,8.664159836420662e-06,1.7328319672841323e-05,0.0,0.00032672344600636564,1
中国人民银行数字货币研究所; 北京紫光青藤微系统有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,0.0003095274751639253,1
北京紫晶立方科技有限公司,1.7328319672841323e-05,0.0,1.7328319672841323e-05,0.0,3.4391941684880583e-06,1
南京清研三维科技有限公司; 北京紫晶立方科技有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
清研华科新能源研究院(南京)有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京紫涓科技有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
北京紫熙科技发展有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
辛集紫熙科技发展有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京紫通科技有限责任公司,1.7328319672841323e-05,8.664159836420662e-06,8.664159836420662e-06,0.0,2.407435917941641e-05,1
北京四海图宇科技有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,7.566227170673729e-05,1
北京紫金支点技术有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
深圳市紫金支点技术股份有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京红云智胜科技有限公司,1.7328319672841323e-05,0.0,1.7328319672841323e-05,0.0,3.4391941684880583e-06,1
北京红云智心技术有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京红云智胜科技有限公司; 中国医学科学院阜外医院,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京红云视界技术有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
北京红云视界技术有限公司; 中国医学科学院阜外医院,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京红岸水滴科技发展有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
苏州厨芯科技有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京红旗中文贰仟软件技术有限公司,1.7328319672841323e-05,8.664159836420662e-06,8.664159836420662e-06,0.0,2.407435917941641e-05,2
北京红旗贰仟软件技术有限公司,1.7328319672841323e-05,0.0,1.7328319672841323e-05,0.0,3.4391941684880583e-06,2
北京红旗贰仟软件技术有限公司; 北京红旗中文贰仟软件技术有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
北京红旗中文贰仟软件技术有限公司; 中企动力科技股份有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京纳斯特克纳米科技有限责任公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
浙江兴能电子材料有限责任公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京纵横机电技术开发公司; 中国铁道科学研究院机车车辆研究所,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
中国铁路总公司; 北京纵横机电技术开发公司; 中国铁道科学研究院机车车辆研究所,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京纵横机电科技有限公司; 中国铁道科学研究院集团有限公司机车车辆研究所,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
北京纵横机电科技有限公司; 中国铁道科学研究院集团有限公司机车车辆研究所; 铁科纵横(天津)科技发展有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京纵目安驰智能科技有限公司,1.7328319672841323e-05,0.0,1.7328319672841323e-05,0.0,3.4391941684880583e-06,2
上海蚕丛机器人科技有限公司,1.7328319672841323e-05,1.7328319672841323e-05,0.0,0.0,4.4709524190344765e-05,2
纵目科技(上海)股份有限公司,2.5992479509261986e-05,1.7328319672841323e-05,8.664159836420662e-06,0.0,4.4709524190344765e-05,2
北京纵目安驰智能科技有限公司; 纵目科技(上海)股份有限公司,1.7328319672841323e-05,0.0,1.7328319672841323e-05,0.0,3.4391941684880583e-06,2
北京绅宝网脉信息系统有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
北京绅宝网脉信息技术有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京经天科技有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
蓝汛网络科技(北京)有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京经纬信息技术公司; 中国铁道科学研究院电子计算技术研究所,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
北京经纬恒润科技有限公司,2.5992479509261986e-05,0.0,2.5992479509261986e-05,0.0,3.4391941684880583e-06,1
上海涵润汽车电子有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京润科通用技术有限公司,1.7328319672841323e-05,1.7328319672841323e-05,0.0,0.0,4.4709524190344765e-05,1
天津市经纬恒润科技有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京经纬恒润科技股份有限公司,1.7328319672841323e-05,0.0,1.7328319672841323e-05,0.0,3.4391941684880583e-06,1
上海仁童电子科技有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京经纬纺机新技术有限公司; 经纬软信科技无锡有限公司,2.5992479509261986e-05,8.664159836420662e-06,1.7328319672841323e-05,0.0,0.00022010842678323573,1
北京经纬纺机新技术有限公司; 青岛宏大纺织机械有限责任公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,0.00022010842678323573,1
经纬软信科技无锡有限公司; 北京经纬纺机新技术有限公司,1.7328319672841323e-05,8.664159836420662e-06,8.664159836420662e-06,0.0,0.00022010842678323573,1
北京统信软件技术有限公司,1.7328319672841323e-05,0.0,1.7328319672841323e-05,0.0,3.4391941684880583e-06,1
中国人民解放军战略支援部队第五十六研究所; 武汉深之度科技有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
武汉深之度科技有限公司,1.7328319672841323e-05,8.664159836420662e-06,8.664159836420662e-06,0.0,2.407435917941641e-05,1
北京维境视讯信息技术有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
北京维本知识产权管理有限公司; 中兴通讯股份有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
北京京东尚科信息科技有限公司; 北京维本知识产权管理有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京维本知识产权管理有限公司; 华为技术有限公司,1.7328319672841323e-05,0.0,1.7328319672841323e-05,0.0,3.4391941684880583e-06,1
北京京东尚科信息技术有限公司; 北京维本知识产权管理有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京智谷技术服务有限公司; 北京维本知识产权管理有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京维本知识产权管理有限公司; 鸿富锦精密工业(深圳)有限公司; 鸿海精密工业股份有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
杭州海康威视数字技术股份有限公司; 北京维本知识产权管理有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京维深数码科技有限公司,1.7328319672841323e-05,0.0,1.7328319672841323e-05,0.0,3.4391941684880583e-06,1
北京汉信码科技有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
融硅思创(北京)科技有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京维深科技发展有限公司,1.7328319672841323e-05,8.664159836420662e-06,8.664159836420662e-06,0.0,0.00022010842678323573,1
维深巨合(北京)科技有限责任公司,2.5992479509261986e-05,8.664159836420662e-06,1.7328319672841323e-05,0.0,0.00022010842678323573,1
北京维盛网域科技有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
北京维盛网域科技有限公司; 中国人民解放军总参谋部第六十一研究所,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京绿橙天下信息技术有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
北京女娲补天科技信息技术有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京绿色家递电子商务有限公司; 北京奥科美技术服务有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
北京奥科美技术服务有限公司; 北京绿色家递电子商务有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京缔元信互联网数据技术有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
阿里巴巴(北京)软件服务有限公司,2.5992479509261986e-05,2.5992479509261986e-05,0.0,0.0,0.0014410223565964955,1
北京网众共创科技有限公司,2.5992479509261986e-05,0.0,2.5992479509261986e-05,0.0,3.4391941684880583e-06,1
北京君禾世纪科技有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京君航微金信息科技有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
湖南华威金安企业管理有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京网录科技有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
北京网录合创科技中心(有限合伙),8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京网录科技有限公司; 北京网录合创科技中心(有限合伙),8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
北京网录合创科技中心(有限合伙); 倪博,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京网明科技中心(有限合伙); 合肥智慧龙机械设计有限公司; 广东机电职业技术学院,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
北京网明电子技术有限公司; 北京网明科技中心(有限合伙); 合肥智慧龙机械设计有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京网明科技中心(有限合伙); 淮阴工学院; 合肥九州龙腾科技成果转化有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
北京网明电子技术有限公司; 合肥九州龙腾科技成果转化有限公司; 北京网明科技中心(有限合伙),8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京网梯科技发展有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
麦片科技(深圳)有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京网河时代科技有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
南京网河智能科技有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京网聘咨询有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
智联(无锡)信息技术有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京网聚云联科技有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
深圳网聚云联科技有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京网证科技有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
青矩技术股份有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
北京网诺星云科技有限公司,8.664159836420662e-06,0.0,8.664159836420662e-06,0.0,3.4391941684880583e-06,1
北京网迅科技有限公司杭州分公司,1.7328319672841323e-05,0.0,1.7328319672841323e-05,0.0,3.4391941684880583e-06,1
成都储迅科技有限责任公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
杭州熠芯科技有限公司,8.664159836420662e-06,8.664159836420662e-06,0.0,0.0,2.407435917941641e-05,1
